ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,factor_expansion
2024,1,19612,1,21,1,1,202310196121002112,1,2,3,1,2,,2,19.0,2,1,14.0,5.0,2004.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,5,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,785.792465655794
2024,1,2609501,1,129,1,1,20230126095011012911,1,1,1,1,2,,1,60.0,1,1,17.0,2.0,1963.0,1,,,,,,,,,,,,,,,,5243.0,4791.0,2,,2,2,1,1.0,6.0,0.0,0.0,8.0,8.0,8.0,8.0,38.0,,50.0,2,50,1,1,1,2,,,,,,,,,,,,,,,,,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,1,,,2414,,,,,,,2414.0,2414.0,2414,1,687.92249008826
2024,1,2609501,1,129,1,1,20230126095011012912,1,2,2,1,2,,2,50.0,2,2,11.0,10.0,1973.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,9533.0,4799.0,2,,3,2,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,,8.0,2,8,1,1,1,2,,,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,100,,,,,,,100.0,100.0,100,1,632.752002585963
2024,1,2609501,1,129,1,1,20230126095011012913,1,3,3,1,2,,1,26.0,3,3,13.0,11.0,1997.0,1,,,,,,,,,,,,,,,,3321.0,6512.0,3,5,1,,5,3000.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,40.0,,48.0,2,48,2,,2,2,4,1800,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,1800.0,,,,,,,,375,1800.0,1800.0,2175,1,847.842864421914
2024,1,2609501,1,129,1,1,20230126095011012914,1,4,3,1,2,,2,14.0,4,2,29.0,4.0,2009.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,2,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,1,1,10,7,4,,,,,,,,,,,,,1,803.671886078845
2024,1,2644601,1,18,1,1,20231026446011001811,1,1,1,1,2,,1,69.0,1,1,13.0,5.0,1954.0,1,,,,,,,,,,,,,,,,1169.0,9499.0,3,5,1,,1,12.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2,,2,2,4,6000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,6000.0,,,,,,,,1500,6000.0,6000.0,7500,1,572.435995858105
2024,1,2644601,1,18,1,1,20231026446011001812,1,2,2,1,2,,2,56.0,2,1,21.0,7.0,1967.0,1,,,,,,,,,,,,,,,,2251.0,8620.0,2,,2,1,1,1.0,0.0,6.0,4.0,5.0,2.0,3.0,0.0,20.0,,20.0,1,,2,,2,2,,,,,,,,,,,,,,,,,1,2,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,3600,,,,,,,3600.0,3600.0,3600,1,526.527374741063
2024,1,24962,1,3,1,1,202301249621000311,1,1,1,1,2,,2,83.0,1,1,20.0,4.0,1940.0,1,,,,,,,,,,,,,,,,9629.0,9609.0,2,,3,2,1,1.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,2,2,2,1,1,1,,,50,,,,,,,50.0,50.0,50,1,465.902985080832
2024,1,24962,1,3,1,1,202301249621000312,1,2,2,1,2,,1,86.0,2,2,6.0,4.0,1937.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,1,,,1,2,1,1,1,2,13,1,4,,,,,,,,,,,,,1,506.525685144421
2024,1,24962,1,3,1,1,202401249621000313,1,3,3,1,2,,2,54.0,3,3,12.0,9.0,1969.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,1,1,2,2,13,1,4,,,,,,,,,,,,,1,465.902985080832
2024,1,25706,1,47,1,1,202210257061004711,1,1,1,1,2,,2,72.0,1,1,1.0,7.0,1951.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,498.453618043638
2024,1,25706,1,47,1,1,202210257061004712,1,2,3,1,2,,1,33.0,2,2,2.0,9.0,1990.0,1,,,,,,,,,,,,,,,,5212.0,8299.0,3,4,1,,2,25.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,32.0,,48.0,2,48,2,,2,1,3,1200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,2400.0,,,,,,,,,2400.0,2400.0,2400,1,667.892541748488
2024,1,25706,1,47,1,1,202210257061004713,1,3,5,1,2,,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,1,47802,1,42,1,1,202301478021004211,1,1,1,1,2,,1,37.0,1,1,15.0,9.0,1986.0,1,,,,,,,,,,,,,,,,3513.0,9511.0,2,,2,2,1,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,50.0,,60.0,2,60,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,1,1,1,,,1100,,,,,,,1100.0,1100.0,1100,1,896.749303417907
2024,1,47802,1,42,1,1,202301478021004212,1,2,2,1,2,,2,33.0,2,2,22.0,10.0,1990.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,882.438339025465
2024,1,21655,1,20,1,1,202210216551002011,1,1,1,1,2,,1,78.0,1,1,2.0,7.0,1945.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,2,7,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,9,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,593.476730385812
2024,1,21655,1,20,1,1,202210216551002012,1,2,2,1,2,,2,69.0,2,2,10.0,4.0,1954.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,1,11,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,545.880669770824
2024,1,1801902,1,97,1,1,20231018019021009711,1,1,1,1,2,,1,61.0,1,1,24.0,9.0,1962.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,7,,,1,4,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,9,3,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,401.505308961858
2024,1,1801902,1,97,1,1,20231018019021009712,1,2,3,1,2,,2,34.0,2,2,25.0,2.0,1989.0,1,,,,,,,,,,,,,,,,2611.0,6910.0,2,,2,1,1,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,30.0,,30.0,1,,1,1,1,1,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,1,,,1400,,,,,,,1400.0,1400.0,1400,1,486.945631619845
2024,1,47147,1,7,1,1,202301471471000711,1,1,1,1,2,,2,71.0,1,1,15.0,6.0,1952.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,1,4,2,,2,,4,5,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,627.80635407423
2024,1,47147,1,7,1,1,202301471471000712,1,3,3,1,1,,2,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,1,47147,1,7,1,1,202301471471000714,1,4,5,1,1,,1,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,1,47147,1,7,1,1,202401471471000714,1,2,3,1,2,,1,36.0,2,2,15.0,5.0,1987.0,1,,,,,,,,,,,,,,,,7111.0,4100.0,2,,3,2,1,1.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,24.0,,48.0,2,48,2,,2,1,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,2000,,,,,,,2000.0,2000.0,2000,1,841.216045726003
2024,1,22176,1,86,1,1,202401221761008611,1,1,1,1,2,,1,44.0,1,1,20.0,8.0,1979.0,1,,,,,,,,,,,,,,,,5414.0,8010.0,3,4,1,,4,150.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,72.0,,72.0,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,1200.0,,,,,,,,50,1200.0,1200.0,1250,1,1359.11787793798
2024,1,22176,1,86,1,1,202401221761008612,1,2,2,1,2,,2,43.0,2,2,2.0,1.0,1981.0,1,,,,,,,,,,,,,,,,5120.0,5610.0,3,5,1,,4,200.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,40.0,,48.0,2,48,2,,2,2,4,1300,10.0,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,1300.0,300,,,,,,,324,1600.0,1600.0,1924,1,1337.42810635726
